"tcs_customer_id";"bad";"sample_type"
19108;NA;"test"
19109;0;"train"
19110;0;"train"
19111;NA;"test"
19112;0;"train"
19113;1;"train"
19114;1;"train"
19115;0;"train"
19116;NA;"test"
19117;0;"train"
19118;0;"train"
19119;0;"train"
19120;NA;"test"
19121;NA;"test"
19122;NA;"test"
19123;0;"train"
19124;0;"train"
19125;0;"train"
19126;0;"train"
19127;0;"train"
19128;0;"train"
19129;0;"train"
19130;1;"train"
19131;0;"train"
19132;0;"train"
19133;NA;"test"
19134;NA;"test"
19135;NA;"test"
19136;NA;"test"
19137;0;"train"
19138;NA;"test"
19139;0;"train"
19140;0;"train"
19141;0;"train"
19142;NA;"test"
19143;0;"train"
19144;NA;"test"
19145;0;"train"
19146;0;"train"
19147;0;"train"
19148;0;"train"
19149;0;"train"
19150;0;"train"
19151;0;"train"
19152;NA;"test"
19153;0;"train"
19154;0;"train"
19155;0;"train"
19156;0;"train"
19157;0;"train"
19158;0;"train"
19159;NA;"test"
19160;0;"train"
19161;NA;"test"
19162;NA;"test"
19163;1;"train"
19164;0;"train"
19165;0;"train"
19166;0;"train"
19167;0;"train"
19168;0;"train"
19169;0;"train"
19170;0;"train"
19171;NA;"test"
19172;NA;"test"
19173;0;"train"
19174;NA;"test"
19175;NA;"test"
19176;0;"train"
19177;NA;"test"
19178;NA;"test"
19179;0;"train"
19180;0;"train"
19181;NA;"test"
19182;0;"train"
19183;NA;"test"
19184;0;"train"
19185;1;"train"
19186;0;"train"
19187;NA;"test"
19188;NA;"test"
19189;0;"train"
19190;0;"train"
19191;0;"train"
19192;0;"train"
19193;0;"train"
19194;NA;"test"
19195;0;"train"
19196;0;"train"
19197;0;"train"
19198;0;"train"
19199;0;"train"
19200;0;"train"
19201;0;"train"
19202;NA;"test"
19203;0;"train"
19204;NA;"test"
19205;0;"train"
19206;NA;"test"
19207;0;"train"
19208;NA;"test"
19209;0;"train"
19210;0;"train"
19211;NA;"test"
19212;NA;"test"
19213;0;"train"
19214;0;"train"
19215;NA;"test"
19216;0;"train"
19217;0;"train"
19218;NA;"test"
19219;NA;"test"
19220;0;"train"
19221;0;"train"
19222;0;"train"
19223;0;"train"
19224;0;"train"
19225;NA;"test"
19226;0;"train"
19227;NA;"test"
19228;1;"train"
19229;0;"train"
19230;0;"train"
19231;NA;"test"
19232;0;"train"
19233;0;"train"
19234;NA;"test"
19235;0;"train"
19236;0;"train"
19237;0;"train"
19238;1;"train"
19239;1;"train"
19240;NA;"test"
19241;0;"train"
19242;NA;"test"
19243;0;"train"
19244;0;"train"
19245;0;"train"
19246;0;"train"
19247;0;"train"
19248;0;"train"
19249;0;"train"
19250;0;"train"
19251;0;"train"
19252;NA;"test"
19253;NA;"test"
19254;0;"train"
19255;NA;"test"
19256;NA;"test"
19257;NA;"test"
19258;0;"train"
19259;0;"train"
19260;0;"train"
19261;0;"train"
19262;0;"train"
19263;NA;"test"
19264;0;"train"
19265;NA;"test"
19266;1;"train"
19267;0;"train"
19268;NA;"test"
19269;1;"train"
19270;0;"train"
19271;NA;"test"
19272;0;"train"
19273;0;"train"
19274;0;"train"
19275;0;"train"
19276;NA;"test"
19277;NA;"test"
19278;0;"train"
19279;NA;"test"
19280;0;"train"
19281;0;"train"
19282;0;"train"
19283;0;"train"
19284;NA;"test"
19285;0;"train"
19286;0;"train"
19287;NA;"test"
19288;NA;"test"
19289;0;"train"
19290;NA;"test"
19291;0;"train"
19292;0;"train"
19293;NA;"test"
19294;NA;"test"
19295;NA;"test"
19296;NA;"test"
19297;0;"train"
19298;0;"train"
19299;0;"train"
19300;0;"train"
19301;0;"train"
19302;NA;"test"
19303;0;"train"
19304;NA;"test"
19305;0;"train"
19306;NA;"test"
19307;0;"train"
19308;0;"train"
19309;0;"train"
19310;0;"train"
19311;0;"train"
19312;NA;"test"
19313;0;"train"
19314;NA;"test"
19315;0;"train"
19316;NA;"test"
19317;0;"train"
19318;0;"train"
19319;0;"train"
19320;1;"train"
19321;0;"train"
19322;NA;"test"
19323;NA;"test"
19324;0;"train"
19325;NA;"test"
19326;0;"train"
19327;0;"train"
19328;1;"train"
19329;0;"train"
19330;NA;"test"
19331;0;"train"
19332;0;"train"
19333;NA;"test"
19334;0;"train"
19335;0;"train"
19336;NA;"test"
19337;NA;"test"
19338;0;"train"
19339;NA;"test"
19340;1;"train"
19341;0;"train"
19342;1;"train"
19343;NA;"test"
19344;NA;"test"
19345;NA;"test"
19346;0;"train"
19347;0;"train"
19348;0;"train"
19349;0;"train"
19350;0;"train"
19351;0;"train"
19352;0;"train"
19353;0;"train"
19354;1;"train"
19355;0;"train"
19356;NA;"test"
19357;0;"train"
19358;0;"train"
19359;0;"train"
19360;NA;"test"
19361;0;"train"
19362;0;"train"
19363;0;"train"
19364;0;"train"
19365;1;"train"
19366;0;"train"
19367;0;"train"
19368;0;"train"
19369;0;"train"
19370;0;"train"
19371;0;"train"
19372;0;"train"
19373;NA;"test"
19374;1;"train"
19375;0;"train"
19376;0;"train"
19377;0;"train"
19378;0;"train"
19379;NA;"test"
19380;0;"train"
19381;0;"train"
19382;NA;"test"
19383;0;"train"
19384;0;"train"
19385;0;"train"
19386;0;"train"
19387;NA;"test"
19388;NA;"test"
19389;NA;"test"
19390;0;"train"
19391;1;"train"
19392;NA;"test"
19393;0;"train"
19394;0;"train"
19395;NA;"test"
19396;0;"train"
19397;0;"train"
19398;0;"train"
19399;1;"train"
19400;0;"train"
19401;NA;"test"
19402;NA;"test"
19403;0;"train"
19404;NA;"test"
19405;1;"train"
19406;NA;"test"
19407;0;"train"
19408;NA;"test"
19409;NA;"test"
19410;NA;"test"
19411;0;"train"
19412;NA;"test"
19413;NA;"test"
19414;0;"train"
19415;NA;"test"
19416;0;"train"
19417;NA;"test"
19418;0;"train"
19419;NA;"test"
19420;0;"train"
19421;0;"train"
19422;0;"train"
19423;0;"train"
19424;0;"train"
19425;0;"train"
19426;NA;"test"
19427;0;"train"
19428;1;"train"
19429;NA;"test"
19430;0;"train"
19431;0;"train"
19432;0;"train"
19433;0;"train"
19434;1;"train"
19435;NA;"test"
19436;0;"train"
19437;0;"train"
19438;NA;"test"
19439;0;"train"
19440;0;"train"
19441;0;"train"
19442;NA;"test"
19443;0;"train"
19444;0;"train"
19445;0;"train"
19446;0;"train"
19447;0;"train"
19448;NA;"test"
19449;1;"train"
19450;0;"train"
19451;0;"train"
19452;0;"train"
19453;0;"train"
19454;1;"train"
19455;0;"train"
19456;NA;"test"
19457;0;"train"
19458;0;"train"
19459;NA;"test"
19460;0;"train"
19461;1;"train"
19462;NA;"test"
19463;0;"train"
19464;NA;"test"
19465;0;"train"
19466;0;"train"
19467;0;"train"
19468;1;"train"
19469;0;"train"
19470;0;"train"
19471;NA;"test"
19472;NA;"test"
19473;0;"train"
19474;0;"train"
19475;0;"train"
19476;0;"train"
19477;NA;"test"
19478;NA;"test"
19479;0;"train"
19480;0;"train"
19481;0;"train"
19482;0;"train"
19483;0;"train"
19484;0;"train"
19485;0;"train"
19486;0;"train"
19487;NA;"test"
19488;0;"train"
19489;1;"train"
19490;0;"train"
19491;NA;"test"
19492;0;"train"
19493;0;"train"
19494;NA;"test"
19495;NA;"test"
19496;1;"train"
19497;NA;"test"
19498;0;"train"
19499;1;"train"
19500;0;"train"
19501;NA;"test"
19502;0;"train"
19503;NA;"test"
19504;0;"train"
19505;1;"train"
19506;0;"train"
19507;NA;"test"
19508;1;"train"
19509;NA;"test"
19510;1;"train"
19511;NA;"test"
19512;0;"train"
19513;NA;"test"
19514;NA;"test"
19515;0;"train"
19516;0;"train"
19517;0;"train"
19518;0;"train"
19519;0;"train"
19520;0;"train"
19521;NA;"test"
19522;NA;"test"
19523;NA;"test"
19524;0;"train"
19525;0;"train"
19526;0;"train"
19527;0;"train"
19528;0;"train"
19529;1;"train"
19530;NA;"test"
19531;NA;"test"
19532;0;"train"
19533;NA;"test"
19534;0;"train"
19535;NA;"test"
19536;0;"train"
19537;NA;"test"
19538;NA;"test"
19539;0;"train"
19540;0;"train"
19541;0;"train"
19542;0;"train"
19543;0;"train"
19544;0;"train"
19545;0;"train"
19546;0;"train"
19547;0;"train"
19548;0;"train"
19549;0;"train"
19550;NA;"test"
19551;0;"train"
19552;NA;"test"
19553;0;"train"
19554;1;"train"
19555;1;"train"
19556;0;"train"
19557;0;"train"
19558;1;"train"
19559;NA;"test"
19560;0;"train"
19561;0;"train"
19562;NA;"test"
19563;NA;"test"
19564;0;"train"
19565;0;"train"
19566;0;"train"
19567;NA;"test"
19568;0;"train"
19569;1;"train"
19570;NA;"test"
19571;NA;"test"
19572;0;"train"
19573;0;"train"
19574;0;"train"
19575;0;"train"
19576;NA;"test"
19577;0;"train"
19578;0;"train"
19579;0;"train"
19580;NA;"test"
19581;0;"train"
19582;NA;"test"
19583;NA;"test"
19584;0;"train"
19585;0;"train"
19586;NA;"test"
19587;0;"train"
19588;NA;"test"
19589;0;"train"
19590;0;"train"
19591;0;"train"
19592;0;"train"
19593;0;"train"
19594;0;"train"
19595;0;"train"
19596;NA;"test"
19597;0;"train"
19598;0;"train"
19599;0;"train"
19600;0;"train"
19601;0;"train"
19602;NA;"test"
19603;0;"train"
19604;0;"train"
19605;0;"train"
19606;NA;"test"
19607;0;"train"
19608;NA;"test"
19609;NA;"test"
19610;0;"train"
19611;0;"train"
19612;0;"train"
19613;1;"train"
19614;0;"train"
19615;NA;"test"
19616;0;"train"
19617;0;"train"
19618;0;"train"
19619;0;"train"
19620;0;"train"
19621;0;"train"
19622;1;"train"
19623;NA;"test"
19624;0;"train"
19625;0;"train"
19626;NA;"test"
19627;0;"train"
19628;0;"train"
19629;1;"train"
19630;0;"train"
19631;0;"train"
19632;0;"train"
19633;NA;"test"
19634;NA;"test"
19635;0;"train"
19636;0;"train"
19637;0;"train"
19638;0;"train"
19639;0;"train"
19640;0;"train"
19641;0;"train"
19642;0;"train"
19643;0;"train"
19644;0;"train"
19645;1;"train"
19646;NA;"test"
19647;NA;"test"
19648;NA;"test"
19649;1;"train"
19650;0;"train"
19651;0;"train"
19652;NA;"test"
19653;NA;"test"
19654;NA;"test"
19655;NA;"test"
19656;0;"train"
19657;0;"train"
19658;0;"train"
19659;NA;"test"
19660;0;"train"
19661;NA;"test"
19662;NA;"test"
19663;0;"train"
19664;0;"train"
19665;0;"train"
19666;1;"train"
19667;0;"train"
19668;0;"train"
19669;0;"train"
19670;0;"train"
19671;NA;"test"
19672;0;"train"
19673;0;"train"
19674;0;"train"
19675;NA;"test"
19676;0;"train"
19677;NA;"test"
19678;1;"train"
19679;NA;"test"
19680;0;"train"
19681;NA;"test"
19682;0;"train"
19683;0;"train"
19684;0;"train"
19685;0;"train"
19686;0;"train"
19687;0;"train"
19688;0;"train"
19689;NA;"test"
19690;NA;"test"
19691;NA;"test"
19692;0;"train"
19693;0;"train"
19694;0;"train"
19695;NA;"test"
19696;0;"train"
19697;NA;"test"
19698;0;"train"
19699;NA;"test"
19700;0;"train"
19701;NA;"test"
19702;0;"train"
19703;1;"train"
19704;0;"train"
19705;NA;"test"
19706;0;"train"
19707;NA;"test"
19708;0;"train"
19709;0;"train"
19710;0;"train"
19711;0;"train"
19712;0;"train"
19713;0;"train"
19714;NA;"test"
19715;NA;"test"
19716;0;"train"
19717;NA;"test"
19718;0;"train"
19719;NA;"test"
19720;0;"train"
19721;NA;"test"
19722;0;"train"
19723;0;"train"
19724;0;"train"
19725;1;"train"
19726;0;"train"
19727;0;"train"
19728;0;"train"
19729;1;"train"
19730;0;"train"
19731;NA;"test"
19732;0;"train"
19733;NA;"test"
19734;0;"train"
19735;0;"train"
19736;0;"train"
19737;0;"train"
19738;0;"train"
19739;0;"train"
19740;0;"train"
19741;0;"train"
19742;NA;"test"
19743;0;"train"
19744;NA;"test"
19745;0;"train"
19746;NA;"test"
19747;0;"train"
19748;0;"train"
19749;NA;"test"
19750;0;"train"
19751;0;"train"
19752;0;"train"
19753;NA;"test"
19754;NA;"test"
19755;0;"train"
19756;NA;"test"
19757;1;"train"
19758;NA;"test"
19759;NA;"test"
19760;0;"train"
19761;NA;"test"
19762;NA;"test"
19763;0;"train"
19764;0;"train"
19765;0;"train"
19766;0;"train"
19767;0;"train"
19768;NA;"test"
19769;NA;"test"
19770;0;"train"
19771;NA;"test"
19772;0;"train"
19773;0;"train"
19774;NA;"test"
19775;0;"train"
19776;0;"train"
19777;0;"train"
19778;0;"train"
19779;0;"train"
19780;0;"train"
19781;NA;"test"
19782;0;"train"
19783;0;"train"
19784;0;"train"
19785;NA;"test"
19786;1;"train"
19787;0;"train"
19788;0;"train"
19789;0;"train"
19790;NA;"test"
19791;1;"train"
19792;0;"train"
19793;0;"train"
19794;0;"train"
19795;0;"train"
19796;NA;"test"
19797;NA;"test"
19798;0;"train"
19799;0;"train"
19800;0;"train"
19801;0;"train"
19802;NA;"test"
19803;0;"train"
19804;0;"train"
19805;0;"train"
19806;0;"train"
19807;1;"train"
19808;0;"train"
19809;0;"train"
19810;0;"train"
19811;0;"train"
19812;0;"train"
19813;NA;"test"
19814;0;"train"
19815;NA;"test"
19816;NA;"test"
19817;0;"train"
19818;0;"train"
19819;0;"train"
19820;NA;"test"
19821;NA;"test"
19822;0;"train"
19823;NA;"test"
19824;0;"train"
19825;NA;"test"
19826;0;"train"
19827;1;"train"
19828;NA;"test"
19829;NA;"test"
19830;0;"train"
19831;0;"train"
19832;0;"train"
19833;NA;"test"
19834;0;"train"
19835;NA;"test"
19836;0;"train"
19837;0;"train"
19838;NA;"test"
19839;0;"train"
19840;0;"train"
19841;NA;"test"
19842;0;"train"
19843;0;"train"
19844;NA;"test"
19845;0;"train"
19846;0;"train"
19847;NA;"test"
19848;0;"train"
19849;1;"train"
19850;NA;"test"
19851;0;"train"
19852;NA;"test"
19853;0;"train"
19854;0;"train"
19855;0;"train"
19856;0;"train"
19857;0;"train"
19858;NA;"test"
19859;0;"train"
19860;0;"train"
19861;0;"train"
19862;NA;"test"
19863;0;"train"
19864;0;"train"
19865;0;"train"
19866;1;"train"
19867;0;"train"
19868;0;"train"
19869;NA;"test"
19870;0;"train"
19871;0;"train"
19872;0;"train"
19873;0;"train"
19874;1;"train"
19875;NA;"test"
19876;0;"train"
19877;NA;"test"
19878;0;"train"
19879;0;"train"
19880;0;"train"
19881;0;"train"
19882;1;"train"
19883;0;"train"
19884;NA;"test"
19885;0;"train"
19886;0;"train"
19887;0;"train"
19888;NA;"test"
19889;0;"train"
19890;0;"train"
19891;0;"train"
19892;0;"train"
19893;NA;"test"
19894;NA;"test"
19895;0;"train"
19896;1;"train"
19897;0;"train"
19898;0;"train"
19899;0;"train"
19900;NA;"test"
19901;NA;"test"
19902;NA;"test"
19903;NA;"test"
19904;0;"train"
19905;0;"train"
19906;0;"train"
19907;NA;"test"
19908;0;"train"
19909;0;"train"
19910;NA;"test"
19911;NA;"test"
19912;NA;"test"
19913;0;"train"
19914;NA;"test"
19915;0;"train"
19916;0;"train"
19917;0;"train"
19918;NA;"test"
19919;0;"train"
19920;0;"train"
19921;1;"train"
19922;NA;"test"
19923;0;"train"
19924;0;"train"
19925;1;"train"
19926;1;"train"
19927;0;"train"
19928;NA;"test"
19929;0;"train"
19930;0;"train"
19931;0;"train"
19932;0;"train"
19933;NA;"test"
19934;0;"train"
19935;0;"train"
19936;0;"train"
19937;0;"train"
19938;0;"train"
19939;NA;"test"
19940;0;"train"
19941;NA;"test"
19942;1;"train"
19943;NA;"test"
19944;0;"train"
19945;0;"train"
19946;NA;"test"
19947;0;"train"
19948;0;"train"
19949;0;"train"
19950;0;"train"
19951;0;"train"
19952;0;"train"
19953;0;"train"
19954;0;"train"
19955;0;"train"
19956;1;"train"
19957;0;"train"
19958;1;"train"
19959;0;"train"
19960;0;"train"
19961;0;"train"
19962;0;"train"
19963;0;"train"
19964;0;"train"
19965;NA;"test"
19966;0;"train"
19967;NA;"test"
19968;0;"train"
19969;0;"train"
19970;0;"train"
19971;NA;"test"
19972;0;"train"
19973;1;"train"
19974;0;"train"
19975;0;"train"
19976;NA;"test"
19977;0;"train"
19978;0;"train"
19979;0;"train"
19980;0;"train"
19981;0;"train"
19982;0;"train"
19983;0;"train"
19984;NA;"test"
19985;1;"train"
19986;0;"train"
19987;0;"train"
19988;NA;"test"
19989;0;"train"
19990;0;"train"
19991;NA;"test"
19992;0;"train"
19993;NA;"test"
19994;0;"train"
19995;0;"train"
19996;0;"train"
19997;0;"train"
19998;NA;"test"
19999;1;"train"
20000;NA;"test"
20001;0;"train"
20002;0;"train"
20003;0;"train"
20004;NA;"test"
20005;NA;"test"
20006;NA;"test"
20007;0;"train"
20008;0;"train"
20009;1;"train"
20010;0;"train"
20011;NA;"test"
20012;1;"train"
20013;0;"train"
20014;0;"train"
20015;1;"train"
20016;NA;"test"
20017;0;"train"
20018;NA;"test"
20019;0;"train"
20020;NA;"test"
20021;NA;"test"
20022;0;"train"
20023;NA;"test"
20024;NA;"test"
20025;0;"train"
20026;NA;"test"
20027;0;"train"
20028;1;"train"
20029;0;"train"
20030;0;"train"
20031;1;"train"
20032;0;"train"
20033;1;"train"
20034;NA;"test"
20035;0;"train"
20036;0;"train"
20037;0;"train"
20038;0;"train"
20039;0;"train"
20040;NA;"test"
20041;0;"train"
20042;0;"train"
20043;0;"train"
20044;NA;"test"
20045;0;"train"
20046;0;"train"
20047;0;"train"
20048;1;"train"
20049;1;"train"
20050;0;"train"
20051;0;"train"
20052;1;"train"
20053;0;"train"
20054;NA;"test"
20055;0;"train"
20056;0;"train"
20057;NA;"test"
20058;NA;"test"
20059;NA;"test"
20060;0;"train"
20061;NA;"test"
20062;0;"train"
20063;0;"train"
20064;0;"train"
20065;0;"train"
20066;0;"train"
20067;0;"train"
20068;0;"train"
20069;1;"train"
20070;NA;"test"
20071;1;"train"
20072;NA;"test"
20073;NA;"test"
20074;NA;"test"
20075;NA;"test"
20076;1;"train"
20077;0;"train"
20078;NA;"test"
20079;0;"train"
20080;0;"train"
20081;0;"train"
20082;0;"train"
20083;NA;"test"
20084;1;"train"
20085;0;"train"
20086;0;"train"
20087;0;"train"
20088;0;"train"
20089;NA;"test"
20090;0;"train"
20091;0;"train"
20092;NA;"test"
20093;NA;"test"
20094;0;"train"
20095;0;"train"
20096;0;"train"
20097;0;"train"
20098;NA;"test"
20099;0;"train"
20100;NA;"test"
20101;NA;"test"
20102;0;"train"
20103;0;"train"
20104;NA;"test"
20105;0;"train"
20106;NA;"test"
20107;0;"train"
20108;0;"train"
20109;0;"train"
20110;NA;"test"
20111;0;"train"
20112;0;"train"
20113;0;"train"
20114;0;"train"
20115;0;"train"
20116;0;"train"
20117;NA;"test"
20118;0;"train"
20119;0;"train"
20120;0;"train"
20121;NA;"test"
20122;NA;"test"
20123;0;"train"
20124;0;"train"
20125;NA;"test"
20126;0;"train"
20127;0;"train"
20128;0;"train"
20129;0;"train"
20130;NA;"test"
20131;0;"train"
20132;NA;"test"
20133;0;"train"
20134;0;"train"
20135;0;"train"
20136;0;"train"
20137;0;"train"
20138;0;"train"
20139;NA;"test"
20140;0;"train"
20141;0;"train"
20142;0;"train"
20143;0;"train"
20144;NA;"test"
20145;0;"train"
20146;NA;"test"
20147;0;"train"
20148;1;"train"
20149;0;"train"
20150;0;"train"
20151;0;"train"
20152;1;"train"
20153;0;"train"
20154;NA;"test"
20155;NA;"test"
20156;1;"train"
20157;0;"train"
20158;0;"train"
20159;0;"train"
20160;0;"train"
20161;0;"train"
20162;0;"train"
20163;NA;"test"
20164;1;"train"
20165;NA;"test"
20166;0;"train"
20167;0;"train"
20168;1;"train"
20169;0;"train"
20170;NA;"test"
20171;NA;"test"
20172;NA;"test"
20173;0;"train"
20174;NA;"test"
20175;0;"train"
20176;NA;"test"
20177;NA;"test"
20178;NA;"test"
20179;0;"train"
20180;0;"train"
20181;0;"train"
20182;NA;"test"
20183;NA;"test"
20184;0;"train"
20185;0;"train"
20186;NA;"test"
20187;0;"train"
20188;0;"train"
20189;0;"train"
20190;0;"train"
20191;0;"train"
20192;0;"train"
20193;NA;"test"
20194;0;"train"
20195;0;"train"
20196;0;"train"
20197;0;"train"
20198;0;"train"
20199;0;"train"
20200;0;"train"
20201;0;"train"
20202;0;"train"
20203;1;"train"
20204;NA;"test"
20205;NA;"test"
20206;0;"train"
20207;0;"train"
20208;0;"train"
20209;0;"train"
20210;NA;"test"
20211;NA;"test"
20212;0;"train"
20213;NA;"test"
20214;0;"train"
20215;0;"train"
20216;0;"train"
20217;NA;"test"
20218;NA;"test"
20219;NA;"test"
20220;0;"train"
20221;0;"train"
20222;NA;"test"
20223;0;"train"
20224;NA;"test"
20225;NA;"test"
20226;NA;"test"
20227;0;"train"
20228;0;"train"
20229;NA;"test"
20230;NA;"test"
20231;NA;"test"
20232;0;"train"
20233;NA;"test"
20234;NA;"test"
20235;0;"train"
20236;0;"train"
20237;0;"train"
20238;0;"train"
20239;1;"train"
20240;0;"train"
20241;0;"train"
20242;NA;"test"
20243;0;"train"
20244;0;"train"
20245;0;"train"
20246;NA;"test"
20247;0;"train"
20248;0;"train"
20249;0;"train"
20250;0;"train"
20251;0;"train"
20252;0;"train"
20253;NA;"test"
20254;0;"train"
20255;0;"train"
20256;NA;"test"
20257;0;"train"
20258;0;"train"
20259;1;"train"
20260;NA;"test"
20261;0;"train"
20262;NA;"test"
20263;0;"train"
20264;1;"train"
20265;NA;"test"
20266;NA;"test"
20267;0;"train"
20268;NA;"test"
20269;0;"train"
20270;0;"train"
20271;0;"train"
20272;NA;"test"
20273;1;"train"
20274;0;"train"
20275;0;"train"
20276;0;"train"
20277;0;"train"
20278;0;"train"
20279;NA;"test"
20280;0;"train"
20281;0;"train"
20282;0;"train"
20283;0;"train"
20284;NA;"test"
20285;0;"train"
20286;1;"train"
20287;NA;"test"
20288;0;"train"
20289;0;"train"
20290;1;"train"
20291;0;"train"
20292;0;"train"
20293;0;"train"
20294;0;"train"
20295;0;"train"
20296;0;"train"
20297;0;"train"
20298;0;"train"
20299;NA;"test"
20300;0;"train"
20301;1;"train"
20302;0;"train"
20303;0;"train"
20304;NA;"test"
20305;NA;"test"
20306;NA;"test"
20307;0;"train"
20308;0;"train"
20309;NA;"test"
20310;NA;"test"
20311;NA;"test"
20312;0;"train"
20313;0;"train"
20314;0;"train"
20315;NA;"test"
20316;1;"train"
20317;0;"train"
20318;0;"train"
20319;NA;"test"
20320;0;"train"
20321;NA;"test"
20322;NA;"test"
20323;0;"train"
20324;0;"train"
20325;0;"train"
20326;NA;"test"
20327;0;"train"
20328;0;"train"
20329;0;"train"
20330;0;"train"
20331;0;"train"
20332;0;"train"
20333;NA;"test"
20334;NA;"test"
20335;0;"train"
20336;0;"train"
20337;0;"train"
20338;0;"train"
20339;1;"train"
20340;NA;"test"
20341;0;"train"
20342;0;"train"
20343;0;"train"
20344;NA;"test"
20345;NA;"test"
20346;0;"train"
20347;0;"train"
20348;NA;"test"
20349;1;"train"
20350;0;"train"
20351;0;"train"
20352;0;"train"
20353;0;"train"
20354;0;"train"
20355;0;"train"
20356;NA;"test"
20357;0;"train"
20358;NA;"test"
20359;0;"train"
20360;NA;"test"
20361;0;"train"
20362;NA;"test"
20363;0;"train"
20364;0;"train"
20365;1;"train"
20366;0;"train"
20367;0;"train"
20368;NA;"test"
20369;NA;"test"
20370;0;"train"
20371;NA;"test"
20372;0;"train"
20373;0;"train"
20374;0;"train"
20375;0;"train"
20376;0;"train"
20377;0;"train"
20378;0;"train"
20379;NA;"test"
20380;NA;"test"
20381;NA;"test"
20382;1;"train"
20383;NA;"test"
20384;NA;"test"
20385;0;"train"
20386;0;"train"
20387;0;"train"
20388;NA;"test"
20389;0;"train"
20390;1;"train"
20391;0;"train"
20392;NA;"test"
20393;0;"train"
20394;0;"train"
20395;NA;"test"
20396;0;"train"
20397;0;"train"
20398;0;"train"
20399;1;"train"
20400;0;"train"
20401;0;"train"
20402;0;"train"
20403;0;"train"
20404;0;"train"
20405;0;"train"
20406;NA;"test"
20407;0;"train"
20408;1;"train"
20409;NA;"test"
20410;NA;"test"
20411;NA;"test"
20412;0;"train"
20413;0;"train"
20414;0;"train"
20415;0;"train"
20416;NA;"test"
20417;NA;"test"
20418;NA;"test"
20419;0;"train"
20420;0;"train"
20421;NA;"test"
20422;1;"train"
20423;0;"train"
20424;0;"train"
20425;0;"train"
20426;1;"train"
20427;0;"train"
20428;NA;"test"
20429;0;"train"
20430;NA;"test"
20431;0;"train"
20432;NA;"test"
20433;0;"train"
20434;NA;"test"
20435;0;"train"
20436;NA;"test"
20437;0;"train"
20438;0;"train"
20439;0;"train"
20440;NA;"test"
20441;NA;"test"
20442;0;"train"
20443;0;"train"
20444;0;"train"
20445;NA;"test"
20446;0;"train"
20447;NA;"test"
20448;0;"train"
20449;0;"train"
20450;NA;"test"
20451;0;"train"
20452;0;"train"
20453;0;"train"
20454;0;"train"
20455;0;"train"
20456;NA;"test"
20457;0;"train"
20458;0;"train"
20459;0;"train"
20460;1;"train"
20461;0;"train"
20462;NA;"test"
20463;0;"train"
20464;0;"train"
20465;NA;"test"
20466;0;"train"
20467;0;"train"
20468;0;"train"
20469;0;"train"
20470;NA;"test"
20471;0;"train"
20472;0;"train"
20473;0;"train"
20474;0;"train"
20475;0;"train"
20476;0;"train"
20477;0;"train"
20478;1;"train"
20479;0;"train"
20480;NA;"test"
20481;0;"train"
20482;NA;"test"
20483;0;"train"
20484;0;"train"
20485;0;"train"
20486;0;"train"
20487;NA;"test"
20488;0;"train"
20489;0;"train"
20490;NA;"test"
20491;1;"train"
20492;NA;"test"
20493;NA;"test"
20494;0;"train"
20495;NA;"test"
20496;NA;"test"
20497;0;"train"
20498;NA;"test"
20499;NA;"test"
20500;NA;"test"
20501;NA;"test"
20502;0;"train"
20503;NA;"test"
20504;NA;"test"
20505;0;"train"
20506;NA;"test"
20507;0;"train"
20508;NA;"test"
20509;0;"train"
20510;0;"train"
20511;0;"train"
20512;1;"train"
20513;1;"train"
20514;NA;"test"
20515;0;"train"
20516;0;"train"
20517;NA;"test"
20518;0;"train"
20519;NA;"test"
20520;0;"train"
20521;0;"train"
20522;0;"train"
20523;NA;"test"
20524;0;"train"
20525;0;"train"
20526;0;"train"
20527;0;"train"
20528;NA;"test"
20529;0;"train"
20530;0;"train"
20531;NA;"test"
20532;0;"train"
20533;1;"train"
20534;0;"train"
20535;0;"train"
20536;0;"train"
20537;0;"train"
20538;NA;"test"
20539;NA;"test"
20540;NA;"test"
20541;NA;"test"
20542;0;"train"
20543;NA;"test"
20544;0;"train"
20545;0;"train"
20546;0;"train"
20547;0;"train"
20548;NA;"test"
20549;0;"train"
20550;0;"train"
20551;NA;"test"
20552;0;"train"
20553;0;"train"
20554;NA;"test"
20555;0;"train"
20556;0;"train"
20557;0;"train"
20558;0;"train"
20559;NA;"test"
20560;0;"train"
20561;0;"train"
20562;NA;"test"
20563;0;"train"
20564;NA;"test"
20565;NA;"test"
20566;0;"train"
20567;NA;"test"
20568;0;"train"
20569;0;"train"
20570;0;"train"
20571;NA;"test"
20572;0;"train"
20573;1;"train"
20574;0;"train"
20575;0;"train"
20576;0;"train"
20577;0;"train"
20578;0;"train"
20579;0;"train"
20580;NA;"test"
20581;0;"train"
20582;0;"train"
20583;0;"train"
20584;NA;"test"
20585;1;"train"
20586;0;"train"
20587;0;"train"
20588;NA;"test"
20589;NA;"test"
20590;1;"train"
20591;0;"train"
20592;0;"train"
20593;0;"train"
20594;NA;"test"
20595;NA;"test"
20596;NA;"test"
20597;NA;"test"
20598;NA;"test"
20599;0;"train"
20600;0;"train"
20601;0;"train"
20602;NA;"test"
20603;0;"train"
20604;0;"train"
20605;0;"train"
20606;NA;"test"
20607;NA;"test"
20608;0;"train"
20609;0;"train"
